ncodpers,added_products
1019026,ind_cco_fin_ult1
1019061,ind_recibo_ult1
1019058,ind_cco_fin_ult1
1019030,ind_recibo_ult1
1019032,ind_ctop_fin_ult1
1019034,ind_recibo_ult1
1019036,ind_ctpp_fin_ult1
1019038,ind_ecue_fin_ult1
1019039,ind_recibo_ult1
1019040,ind_ctop_fin_ult1
1019041,ind_ctop_fin_ult1
1019043,ind_recibo_ult1
1019044,ind_cco_fin_ult1
1019046,ind_ctop_fin_ult1
1019049,ind_ctop_fin_ult1
1019052,ind_cco_fin_ult1
1019053,ind_recibo_ult1
1019055,ind_ctop_fin_ult1
1019060,ind_ctop_fin_ult1
1019282,ind_ctop_fin_ult1
1019284,ind_recibo_ult1
1019285,ind_recibo_ult1
1019495,ind_recibo_ult1
1019496,ind_tjcr_fin_ult1
1019500,ind_recibo_ult1
1019503,ind_tjcr_fin_ult1
1019504,ind_dela_fin_ult1
1019505,ind_ecue_fin_ult1
1019507,ind_recibo_ult1
1019510,ind_recibo_ult1
1019513,ind_recibo_ult1
1019514,ind_ctop_fin_ult1
1019516,ind_ecue_fin_ult1
1019518,ind_cco_fin_ult1
1019520,ind_ctop_fin_ult1
1019524,ind_recibo_ult1
1019525,ind_ecue_fin_ult1
1019493,ind_ctop_fin_ult1
1019527,ind_recibo_ult1
1019491,ind_ctop_fin_ult1
1019482,ind_recibo_ult1
1019454,ind_recibo_ult1
1019456,ind_cco_fin_ult1
1019457,ind_tjcr_fin_ult1
1019458,ind_ecue_fin_ult1
1019459,ind_cco_fin_ult1
1019461,ind_recibo_ult1
1019462,ind_cco_fin_ult1
1019467,ind_cco_fin_ult1
1019469,ind_cco_fin_ult1
1019470,ind_ctop_fin_ult1
1019471,ind_cco_fin_ult1
1019473,ind_ctop_fin_ult1
1019475,ind_recibo_ult1
1019476,ind_cco_fin_ult1
1019480,ind_dela_fin_ult1
1019483,ind_cco_fin_ult1
1019452,ind_ecue_fin_ult1
1019528,ind_dela_fin_ult1
1019537,ind_recibo_ult1
1019585,ind_ctop_fin_ult1
1019586,ind_ctop_fin_ult1
1019587,ind_ctop_fin_ult1
1019589,ind_ctop_fin_ult1
1019590,ind_ctop_fin_ult1
1019591,ind_recibo_ult1
1019593,ind_recibo_ult1
1019594,ind_cco_fin_ult1
1019596,ind_ctop_fin_ult1
1019599,ind_recibo_ult1
1019600,ind_ctop_fin_ult1
1019602,ind_ctop_fin_ult1
1019604,ind_cco_fin_ult1
1019607,ind_cco_fin_ult1
1019608,ind_ctop_fin_ult1
1019584,ind_ecue_fin_ult1
1019532,ind_nom_pens_ult1
1019583,ind_recibo_ult1
1019580,ind_cco_fin_ult1
1019541,ind_dela_fin_ult1
1019545,ind_ctop_fin_ult1
1019546,ind_ctop_fin_ult1
1019547,ind_reca_fin_ult1
1019548,ind_ctop_fin_ult1
1019549,ind_recibo_ult1
1019551,ind_ctop_fin_ult1
1019553,ind_ctop_fin_ult1
1019557,ind_cco_fin_ult1
1019559,ind_ctop_fin_ult1
1019561,ind_recibo_ult1
1019563,ind_ctop_fin_ult1
1019564,ind_cco_fin_ult1
1019574,ind_recibo_ult1
1019576,ind_cco_fin_ult1
1019582,ind_recibo_ult1
1019449,ind_cco_fin_ult1
1019447,ind_ctop_fin_ult1
1019445,ind_recibo_ult1
1019319,ind_recibo_ult1
1019321,ind_recibo_ult1
1019322,ind_ecue_fin_ult1
1019324,ind_recibo_ult1
1019326,ind_ctop_fin_ult1
1019328,ind_ctop_fin_ult1
1019331,ind_cno_fin_ult1
1019332,ind_dela_fin_ult1
1019337,ind_recibo_ult1
1019339,ind_recibo_ult1
1019341,ind_dela_fin_ult1
1019342,ind_ctop_fin_ult1
1019345,ind_ctop_fin_ult1
1019346,ind_recibo_ult1
1019354,ind_ctop_fin_ult1
1019317,ind_recibo_ult1
1019355,ind_cco_fin_ult1
1019313,ind_ecue_fin_ult1
1019311,ind_recibo_ult1
1019286,ind_ctop_fin_ult1
1019288,ind_recibo_ult1
1019291,ind_cco_fin_ult1
1019292,ind_ctop_fin_ult1
1019294,ind_recibo_ult1
1019295,ind_dela_fin_ult1
1019296,ind_cco_fin_ult1
1019299,ind_cco_fin_ult1
1019303,ind_cco_fin_ult1
1019305,ind_recibo_ult1
1019306,ind_recibo_ult1
1019307,ind_ecue_fin_ult1
1019308,ind_ctop_fin_ult1
1019309,ind_ctop_fin_ult1
1019310,ind_recibo_ult1
1019312,ind_tjcr_fin_ult1
1019356,ind_ctop_fin_ult1
1019358,ind_recibo_ult1
1019360,ind_cco_fin_ult1
1019400,ind_dela_fin_ult1
1019404,ind_recibo_ult1
1019409,ind_ctop_fin_ult1
1019413,ind_recibo_ult1
1019418,ind_ctop_fin_ult1
1019420,ind_ecue_fin_ult1
1019422,ind_ctop_fin_ult1
1019424,ind_ctop_fin_ult1
1019425,ind_ecue_fin_ult1
1019427,ind_ctop_fin_ult1
1019432,ind_ctop_fin_ult1
1019433,ind_dela_fin_ult1
1019435,ind_recibo_ult1
1019438,ind_ecue_fin_ult1
1019441,ind_ecue_fin_ult1
1019399,ind_recibo_ult1
1019395,ind_recibo_ult1
1019394,ind_recibo_ult1
1019392,ind_valo_fin_ult1
1019361,ind_ctop_fin_ult1
1019362,ind_ctop_fin_ult1
1019365,ind_dela_fin_ult1
1019367,ind_dela_fin_ult1
1019368,ind_recibo_ult1
1019370,ind_dela_fin_ult1
1019371,ind_dela_fin_ult1
1018953,ind_cco_fin_ult1
1019372,ind_recibo_ult1
1019376,ind_recibo_ult1
1019377,ind_recibo_ult1
1019378,ind_reca_fin_ult1
1019379,ind_recibo_ult1
1019380,ind_ctop_fin_ult1
1019382,ind_ctop_fin_ult1
1019386,ind_cco_fin_ult1
1019374,ind_reca_fin_ult1
1018952,ind_dela_fin_ult1
1018948,ind_dela_fin_ult1
1018944,ind_dela_fin_ult1
1018459,ind_ctop_fin_ult1
1018460,ind_tjcr_fin_ult1
1018462,ind_tjcr_fin_ult1
1018464,ind_cco_fin_ult1
1018466,ind_recibo_ult1
1018469,ind_recibo_ult1
1018470,ind_tjcr_fin_ult1
1018472,ind_ctop_fin_ult1
1018474,ind_ctop_fin_ult1
1018477,ind_recibo_ult1
1018482,ind_ctop_fin_ult1
1018485,ind_recibo_ult1
1018487,ind_recibo_ult1
1018490,ind_cco_fin_ult1
1018492,ind_cco_fin_ult1
1018458,ind_ctop_fin_ult1
1018493,ind_recibo_ult1
1018457,ind_cco_fin_ult1
1018448,ind_cco_fin_ult1
1018416,ind_recibo_ult1
1018419,ind_cco_fin_ult1
1018421,ind_ctop_fin_ult1
1018425,ind_ctop_fin_ult1
1018426,ind_cco_fin_ult1
1018428,ind_tjcr_fin_ult1
1018432,ind_cco_fin_ult1
1018433,ind_recibo_ult1
1018434,ind_dela_fin_ult1
1018436,ind_tjcr_fin_ult1
1018438,ind_cco_fin_ult1
1018439,ind_recibo_ult1
1018443,ind_ctop_fin_ult1
1018444,ind_ctop_fin_ult1
1018446,ind_recibo_ult1
1018452,ind_recibo_ult1
1018415,ind_ctop_fin_ult1
1018495,ind_ctop_fin_ult1
1018503,ind_ctop_fin_ult1
1018542,ind_recibo_ult1
1018544,ind_recibo_ult1
1018545,ind_recibo_ult1
1018549,ind_cno_fin_ult1
1018550,ind_recibo_ult1
1018551,ind_recibo_ult1
1018552,ind_recibo_ult1
1018556,ind_ctop_fin_ult1
1018558,ind_dela_fin_ult1
1018560,ind_ctop_fin_ult1
1018567,ind_ctop_fin_ult1
1018570,ind_ctop_fin_ult1
1018571,ind_tjcr_fin_ult1
1018573,ind_recibo_ult1
1018574,ind_recibo_ult1
1018540,ind_recibo_ult1
1018500,ind_ctop_fin_ult1
1018539,ind_recibo_ult1
1018535,ind_reca_fin_ult1
1018504,ind_ctpp_fin_ult1
1018508,ind_reca_fin_ult1
1018510,ind_ctop_fin_ult1
1018511,ind_recibo_ult1
1018515,ind_ctop_fin_ult1
1018517,ind_dela_fin_ult1
1018519,ind_cco_fin_ult1
1018520,ind_dela_fin_ult1
1018522,ind_ecue_fin_ult1
1018526,ind_tjcr_fin_ult1
1018527,ind_ecue_fin_ult1
1018528,ind_recibo_ult1
1018530,ind_recibo_ult1
1018531,ind_recibo_ult1
1018534,ind_cco_fin_ult1
1018538,ind_ctop_fin_ult1
1018409,ind_recibo_ult1
1018407,ind_ctop_fin_ult1
1018406,ind_ctop_fin_ult1
1018289,ind_recibo_ult1
1018290,ind_recibo_ult1
1018292,ind_tjcr_fin_ult1
1018293,ind_cco_fin_ult1
1018295,ind_ctop_fin_ult1
1018296,ind_cco_fin_ult1
1018297,ind_dela_fin_ult1
1018299,ind_ctop_fin_ult1
1018302,ind_ctop_fin_ult1
1018304,ind_cco_fin_ult1
1018306,ind_ctop_fin_ult1
1018308,ind_ctop_fin_ult1
1018309,ind_cco_fin_ult1
1018311,ind_cco_fin_ult1
1018312,ind_recibo_ult1
1018288,ind_recibo_ult1
1018313,ind_ctop_fin_ult1
1018286,ind_recibo_ult1
1018278,ind_cco_fin_ult1
1018245,ind_cco_fin_ult1
1018246,ind_cco_fin_ult1
1018247,ind_cco_fin_ult1
1018249,ind_ctop_fin_ult1
1018250,ind_recibo_ult1
1018252,ind_cco_fin_ult1
1018253,ind_recibo_ult1
1018255,ind_recibo_ult1
1018256,ind_ctop_fin_ult1
1018260,ind_recibo_ult1
1018265,ind_ctop_fin_ult1
1018268,ind_dela_fin_ult1
1018271,ind_ctop_fin_ult1
1018273,ind_ecue_fin_ult1
1018277,ind_recibo_ult1
1018283,ind_recibo_ult1
1018314,ind_ctop_fin_ult1
1018317,ind_recibo_ult1
1018321,ind_tjcr_fin_ult1
1018366,ind_recibo_ult1
1018371,ind_tjcr_fin_ult1
1018373,ind_recibo_ult1
1018375,ind_ctop_fin_ult1
1018377,ind_recibo_ult1
1018380,ind_reca_fin_ult1
1018384,ind_recibo_ult1
1018387,ind_cco_fin_ult1
1018388,ind_cno_fin_ult1
1018392,ind_ctop_fin_ult1
1018393,ind_recibo_ult1
1018397,ind_dela_fin_ult1
1018399,ind_cco_fin_ult1
1018401,ind_ctop_fin_ult1
1018403,ind_dela_fin_ult1
1018365,ind_tjcr_fin_ult1
1018364,ind_recibo_ult1
1018361,ind_dela_fin_ult1
1018359,ind_recibo_ult1
1018322,ind_ctop_fin_ult1
1018324,ind_ctop_fin_ult1
1018333,ind_dela_fin_ult1
1018335,ind_dela_fin_ult1
1018339,ind_nomina_ult1
1018340,ind_recibo_ult1
1018343,ind_dela_fin_ult1
1018576,ind_cco_fin_ult1
1018346,ind_dela_fin_ult1
1018348,ind_dela_fin_ult1
1018349,ind_cco_fin_ult1
1018351,ind_tjcr_fin_ult1
1018352,ind_tjcr_fin_ult1
1018353,ind_dela_fin_ult1
1018356,ind_dela_fin_ult1
1018357,ind_recibo_ult1
1018347,ind_dela_fin_ult1
1019612,ind_recibo_ult1
1018577,ind_cno_fin_ult1
1018581,ind_ctop_fin_ult1
1018818,ind_ecue_fin_ult1
1018821,ind_dela_fin_ult1
1018822,ind_nomina_ult1
1018823,ind_ctop_fin_ult1
1018828,ind_ctop_fin_ult1
1018829,ind_cco_fin_ult1
1018831,ind_recibo_ult1
1018834,ind_reca_fin_ult1
1018835,ind_cco_fin_ult1
1018836,ind_cco_fin_ult1
1018837,ind_ctpp_fin_ult1
1018838,ind_ctop_fin_ult1
1018844,ind_cco_fin_ult1
1018849,ind_recibo_ult1
1018851,ind_recibo_ult1
1018817,ind_recibo_ult1
1018853,ind_recibo_ult1
1018814,ind_ctop_fin_ult1
1018810,ind_recibo_ult1
1018771,ind_recibo_ult1
1018772,ind_recibo_ult1
1018779,ind_ctop_fin_ult1
1018780,ind_ctop_fin_ult1
1018781,ind_ctop_fin_ult1
1018782,ind_ctop_fin_ult1
1018784,ind_recibo_ult1
1018790,ind_dela_fin_ult1
1018794,ind_cco_fin_ult1
1018795,ind_cco_fin_ult1
1018798,ind_ctpp_fin_ult1
1018800,ind_dela_fin_ult1
1018801,ind_reca_fin_ult1
1018802,ind_recibo_ult1
1018806,ind_recibo_ult1
1018813,ind_recibo_ult1
1018770,ind_ctop_fin_ult1
1018857,ind_recibo_ult1
1018860,ind_recibo_ult1
1018913,ind_ecue_fin_ult1
1018914,ind_cco_fin_ult1
1018915,ind_ctop_fin_ult1
1018917,ind_cco_fin_ult1
1018920,ind_ctop_fin_ult1
1018921,ind_ctop_fin_ult1
1018925,ind_reca_fin_ult1
1018926,ind_cco_fin_ult1
1018927,ind_reca_fin_ult1
1018928,ind_recibo_ult1
1018930,ind_cco_fin_ult1
1018933,ind_ecue_fin_ult1
1018936,ind_recibo_ult1
1018942,ind_ctop_fin_ult1
1018943,ind_recibo_ult1
1018912,ind_ecue_fin_ult1
1018859,ind_ctop_fin_ult1
1018910,ind_recibo_ult1
1018907,ind_ctop_fin_ult1
1018861,ind_ecue_fin_ult1
1018863,ind_ctop_fin_ult1
1018866,ind_recibo_ult1
1018876,ind_recibo_ult1
1018878,ind_cno_fin_ult1
1018879,ind_recibo_ult1
1018887,ind_recibo_ult1
1018893,ind_recibo_ult1
1018894,ind_ctop_fin_ult1
1018896,ind_ctop_fin_ult1
1018897,ind_cco_fin_ult1
1018899,ind_ctop_fin_ult1
1018900,ind_recibo_ult1
1018903,ind_recibo_ult1
1018906,ind_cno_fin_ult1
1018908,ind_cco_fin_ult1
1018769,ind_recibo_ult1
1018768,ind_recibo_ult1
1018767,ind_tjcr_fin_ult1
1018620,ind_cco_fin_ult1
1018621,ind_reca_fin_ult1
1018622,ind_tjcr_fin_ult1
1018623,ind_dela_fin_ult1
1018624,ind_recibo_ult1
1018626,ind_recibo_ult1
1018630,ind_recibo_ult1
1018632,ind_dela_fin_ult1
1018633,ind_cco_fin_ult1
1018634,ind_reca_fin_ult1
1018666,ind_ctop_fin_ult1
1018667,ind_recibo_ult1
1018671,ind_recibo_ult1
1018675,ind_dela_fin_ult1
1018676,ind_ctop_fin_ult1
1018619,ind_recibo_ult1
1018679,ind_ctop_fin_ult1
1018618,ind_ctop_fin_ult1
1018614,ind_ctop_fin_ult1
1018582,ind_cco_fin_ult1
1018583,ind_ctop_fin_ult1
1018585,ind_ecue_fin_ult1
1018588,ind_tjcr_fin_ult1
1018589,ind_recibo_ult1
1018592,ind_cco_fin_ult1
1018594,ind_ctop_fin_ult1
1018596,ind_cco_fin_ult1
1018600,ind_ctop_fin_ult1
1018603,ind_ctop_fin_ult1
1018605,ind_dela_fin_ult1
1018607,ind_recibo_ult1
1018609,ind_ctop_fin_ult1
1018611,ind_recibo_ult1
1018612,ind_cco_fin_ult1
1018616,ind_cco_fin_ult1
1018680,ind_cco_fin_ult1
1018682,ind_cco_fin_ult1
1018690,ind_ecue_fin_ult1
1018733,ind_dela_fin_ult1
1018736,ind_recibo_ult1
1018743,ind_ctop_fin_ult1
1018744,ind_tjcr_fin_ult1
1018745,ind_ecue_fin_ult1
1018746,ind_ecue_fin_ult1
1018747,ind_reca_fin_ult1
1018750,ind_ctop_fin_ult1
1018755,ind_ctop_fin_ult1
1018756,ind_cco_fin_ult1
1018758,ind_recibo_ult1
1018761,ind_ctop_fin_ult1
1018762,ind_cco_fin_ult1
1018763,ind_recibo_ult1
1018765,ind_dela_fin_ult1
1018732,ind_recibo_ult1
1018731,ind_recibo_ult1
1018727,ind_recibo_ult1
1018726,ind_recibo_ult1
1018691,ind_ctop_fin_ult1
1018695,ind_tjcr_fin_ult1
1018696,ind_ctop_fin_ult1
1018698,ind_ecue_fin_ult1
1018699,ind_recibo_ult1
1018701,ind_ctop_fin_ult1
1018703,ind_ctop_fin_ult1
1018580,ind_tjcr_fin_ult1
1018705,ind_recibo_ult1
1018707,ind_cco_fin_ult1
1018712,ind_recibo_ult1
1018715,ind_cco_fin_ult1
1018717,ind_cco_fin_ult1
1018721,ind_cco_fin_ult1
1018724,ind_ctop_fin_ult1
1018725,ind_ctop_fin_ult1
1018706,ind_ctop_fin_ult1
1020919,ind_recibo_ult1
1019617,ind_recibo_ult1
1019619,ind_recibo_ult1
1020485,ind_dela_fin_ult1
1020486,ind_cno_fin_ult1
1020488,ind_ctop_fin_ult1
1020490,ind_ctop_fin_ult1
1020492,ind_cco_fin_ult1
1020494,ind_cco_fin_ult1
1020497,ind_recibo_ult1
1020500,ind_cco_fin_ult1
1020505,ind_cco_fin_ult1
1020507,ind_ecue_fin_ult1
1020508,ind_cno_fin_ult1
1020511,ind_ctop_fin_ult1
1020518,ind_ctop_fin_ult1
1020519,ind_cco_fin_ult1
1020521,ind_recibo_ult1
1020484,ind_recibo_ult1
1020525,ind_dela_fin_ult1
1020482,ind_ctop_fin_ult1
1020479,ind_recibo_ult1
1020454,ind_recibo_ult1
1020456,ind_reca_fin_ult1
1020457,ind_cco_fin_ult1
1020460,ind_recibo_ult1
1020461,ind_ecue_fin_ult1
1020462,ind_cco_fin_ult1
1020463,ind_cco_fin_ult1
1020464,ind_recibo_ult1
1020467,ind_cco_fin_ult1
1020469,ind_cco_fin_ult1
1020470,ind_dela_fin_ult1
1020471,ind_recibo_ult1
1020472,ind_tjcr_fin_ult1
1020474,ind_recibo_ult1
1020476,ind_ctop_fin_ult1
1020481,ind_tjcr_fin_ult1
1020453,ind_ctop_fin_ult1
1020527,ind_dela_fin_ult1
1020531,ind_ctop_fin_ult1
1020567,ind_recibo_ult1
1020569,ind_ctop_fin_ult1
1020577,ind_recibo_ult1
1020579,ind_recibo_ult1
1020580,ind_recibo_ult1
1020585,ind_ctop_fin_ult1
1020593,ind_cco_fin_ult1
1020594,ind_ecue_fin_ult1
1020595,ind_recibo_ult1
1020597,ind_ctop_fin_ult1
1020598,ind_recibo_ult1
1020599,ind_recibo_ult1
1020602,ind_recibo_ult1
1020606,ind_ecue_fin_ult1
1020607,ind_ctop_fin_ult1
1020566,ind_cco_fin_ult1
1020528,ind_recibo_ult1
1020564,ind_recibo_ult1
1020557,ind_ctop_fin_ult1
1020533,ind_recibo_ult1
1020537,ind_ctop_fin_ult1
1020538,ind_dela_fin_ult1
1020539,ind_dela_fin_ult1
1020540,ind_dela_fin_ult1
1020543,ind_ecue_fin_ult1
1020544,ind_ctop_fin_ult1
1020546,ind_ctop_fin_ult1
1020547,ind_cco_fin_ult1
1020548,ind_dela_fin_ult1
1020549,ind_dela_fin_ult1
1020550,ind_dela_fin_ult1
1020551,ind_cco_fin_ult1
1020552,ind_dela_fin_ult1
1020553,ind_dela_fin_ult1
1020558,ind_ctop_fin_ult1
1020608,ind_recibo_ult1
1020452,ind_ctop_fin_ult1
1020449,ind_ecue_fin_ult1
1020337,ind_ctop_fin_ult1
1020338,ind_ecue_fin_ult1
1020348,ind_cco_fin_ult1
1020352,ind_cco_fin_ult1
1020355,ind_recibo_ult1
1020356,ind_recibo_ult1
1020357,ind_ctop_fin_ult1
1020360,ind_ctop_fin_ult1
1020362,ind_ctop_fin_ult1
1020364,ind_recibo_ult1
1020365,ind_ctop_fin_ult1
1020366,ind_recibo_ult1
1020367,ind_dela_fin_ult1
1020371,ind_ecue_fin_ult1
1020372,ind_ctop_fin_ult1
1020336,ind_recibo_ult1
1020373,ind_ctop_fin_ult1
1020335,ind_ctop_fin_ult1
1020330,ind_ctop_fin_ult1
1020307,ind_nomina_ult1
1020308,ind_tjcr_fin_ult1
1020309,ind_ctop_fin_ult1
1020312,ind_ctop_fin_ult1
1020314,ind_ecue_fin_ult1
1020315,ind_ctop_fin_ult1
1020316,ind_ctop_fin_ult1
1020318,ind_ctop_fin_ult1
1020320,ind_dela_fin_ult1
1020322,ind_cco_fin_ult1
1020323,ind_ctop_fin_ult1
1020324,ind_cco_fin_ult1
1020325,ind_ctop_fin_ult1
1020326,ind_cco_fin_ult1
1020327,ind_ctop_fin_ult1
1020332,ind_recibo_ult1
1020450,ind_cco_fin_ult1
1020374,ind_cco_fin_ult1
1020379,ind_ctop_fin_ult1
1020418,ind_ctop_fin_ult1
1020419,ind_cco_fin_ult1
1020421,ind_cco_fin_ult1
1020423,ind_ctop_fin_ult1
1020426,ind_dela_fin_ult1
1020427,ind_dela_fin_ult1
1020428,ind_ctop_fin_ult1
1020436,ind_dela_fin_ult1
1020439,ind_ctop_fin_ult1
1020440,ind_recibo_ult1
1020441,ind_cno_fin_ult1
1020444,ind_cco_fin_ult1
1020445,ind_recibo_ult1
1020446,ind_dela_fin_ult1
1020447,ind_ecue_fin_ult1
1020417,ind_dela_fin_ult1
1020376,ind_tjcr_fin_ult1
1020415,ind_tjcr_fin_ult1
1020413,ind_dela_fin_ult1
1020380,ind_tjcr_fin_ult1
1020381,ind_recibo_ult1
1020382,ind_cco_fin_ult1
1020386,ind_dela_fin_ult1
1020389,ind_ctop_fin_ult1
1020392,ind_ctpp_fin_ult1
1020393,ind_cco_fin_ult1
1020395,ind_recibo_ult1
1020397,ind_cco_fin_ult1
1020399,ind_ctop_fin_ult1
1020402,ind_ctop_fin_ult1
1020404,ind_nom_pens_ult1
1020407,ind_ctop_fin_ult1
1020409,ind_recibo_ult1
1020412,ind_dela_fin_ult1
1020414,ind_ctop_fin_ult1
1020610,ind_ecue_fin_ult1
1020611,ind_tjcr_fin_ult1
1020613,ind_ctop_fin_ult1
1020822,ind_recibo_ult1
1020825,ind_recibo_ult1
1020827,ind_ecue_fin_ult1
1020829,ind_dela_fin_ult1
1020831,ind_recibo_ult1
1020833,ind_reca_fin_ult1
1020834,ind_ctop_fin_ult1
1020835,ind_cco_fin_ult1
1020837,ind_tjcr_fin_ult1
1020838,ind_recibo_ult1
1020840,ind_dela_fin_ult1
1020841,ind_tjcr_fin_ult1
1020843,ind_ctop_fin_ult1
1020844,ind_recibo_ult1
1020845,ind_recibo_ult1
1020817,ind_ctop_fin_ult1
1020846,ind_ctop_fin_ult1
1020814,ind_ctop_fin_ult1
1020812,ind_recibo_ult1
1020787,ind_recibo_ult1
1020788,ind_ctop_fin_ult1
1020789,ind_recibo_ult1
1020791,ind_cco_fin_ult1
1020792,ind_recibo_ult1
1020798,ind_ctop_fin_ult1
1020800,ind_recibo_ult1
1020801,ind_ecue_fin_ult1
1020802,ind_ctop_fin_ult1
1020805,ind_ctop_fin_ult1
1020806,ind_ecue_fin_ult1
1020807,ind_ctop_fin_ult1
1020808,ind_ctop_fin_ult1
1020809,ind_ecue_fin_ult1
1020811,ind_recibo_ult1
1020813,ind_ctop_fin_ult1
1020785,ind_recibo_ult1
1020848,ind_recibo_ult1
1020854,ind_recibo_ult1
1020893,ind_ctop_fin_ult1
1020896,ind_tjcr_fin_ult1
1020897,ind_cco_fin_ult1
1020899,ind_recibo_ult1
1020900,ind_recibo_ult1
1020902,ind_recibo_ult1
1020903,ind_recibo_ult1
1020905,ind_dela_fin_ult1
1020906,ind_dela_fin_ult1
1020907,ind_dela_fin_ult1
1020908,ind_tjcr_fin_ult1
1020909,ind_ctpp_fin_ult1
1020912,ind_recibo_ult1
1020913,ind_ctop_fin_ult1
1020915,ind_ctop_fin_ult1
1020892,ind_recibo_ult1
1020851,ind_ecue_fin_ult1
1020891,ind_ctop_fin_ult1
1020885,ind_ctop_fin_ult1
1020856,ind_cco_fin_ult1
1020858,ind_ctop_fin_ult1
1020859,ind_ctop_fin_ult1
1020860,ind_cco_fin_ult1
1020861,ind_cco_fin_ult1
1020863,ind_ctop_fin_ult1
1020864,ind_ctop_fin_ult1
1020869,ind_cco_fin_ult1
1020870,ind_dela_fin_ult1
1020872,ind_ctop_fin_ult1
1020875,ind_ctop_fin_ult1
1020880,ind_ctop_fin_ult1
1020881,ind_tjcr_fin_ult1
1020882,ind_ctop_fin_ult1
1020884,ind_ctop_fin_ult1
1020886,ind_ctop_fin_ult1
1020784,ind_cco_fin_ult1
1020782,ind_recibo_ult1
1020781,ind_ctop_fin_ult1
1020661,ind_cco_fin_ult1
1020662,ind_ctop_fin_ult1
1020664,ind_ctop_fin_ult1
1020667,ind_ctop_fin_ult1
1020669,ind_ctop_fin_ult1
1020671,ind_ctop_fin_ult1
1020672,ind_tjcr_fin_ult1
1020676,ind_ctop_fin_ult1
1020678,ind_dela_fin_ult1
1020680,ind_reca_fin_ult1
1020681,ind_reca_fin_ult1
1020682,ind_ctop_fin_ult1
1020684,ind_recibo_ult1
1020686,ind_recibo_ult1
1020688,ind_dela_fin_ult1
1020654,ind_dela_fin_ult1
1020689,ind_ctop_fin_ult1
1020653,ind_tjcr_fin_ult1
1020649,ind_ctop_fin_ult1
1020616,ind_ctop_fin_ult1
1020620,ind_tjcr_fin_ult1
1020622,ind_reca_fin_ult1
1020623,ind_recibo_ult1
1020625,ind_ctop_fin_ult1
1020626,ind_ctop_fin_ult1
1020628,ind_ctop_fin_ult1
1020633,ind_ecue_fin_ult1
1020634,ind_ctop_fin_ult1
1020636,ind_cco_fin_ult1
1020637,ind_ctop_fin_ult1
1020639,ind_tjcr_fin_ult1
1020642,ind_cco_fin_ult1
1020643,ind_ctop_fin_ult1
1020644,ind_ctop_fin_ult1
1020652,ind_cco_fin_ult1
1020692,ind_recibo_ult1
1020694,ind_tjcr_fin_ult1
1020699,ind_recibo_ult1
1020755,ind_ctop_fin_ult1
1020756,ind_ecue_fin_ult1
1020757,ind_ctop_fin_ult1
1020759,ind_ctop_fin_ult1
1020760,ind_ctop_fin_ult1
1020763,ind_ctop_fin_ult1
1020764,ind_ctop_fin_ult1
1020765,ind_ctop_fin_ult1
1020767,ind_ctop_fin_ult1
1020769,ind_dela_fin_ult1
1020770,ind_recibo_ult1
1020775,ind_tjcr_fin_ult1
1020776,ind_ctop_fin_ult1
1020777,ind_cco_fin_ult1
1020780,ind_cco_fin_ult1
1020754,ind_cco_fin_ult1
1020751,ind_cco_fin_ult1
1020750,ind_ctop_fin_ult1
1020749,ind_ctop_fin_ult1
1020703,ind_ctop_fin_ult1
1020707,ind_cco_fin_ult1
1020709,ind_reca_fin_ult1
1020712,ind_recibo_ult1
1020715,ind_ctop_fin_ult1
1020719,ind_ctop_fin_ult1
1020722,ind_cco_fin_ult1
1020305,ind_tjcr_fin_ult1
1020723,ind_ctop_fin_ult1
1020729,ind_cco_fin_ult1
1020734,ind_recibo_ult1
1020739,ind_cco_fin_ult1
1020740,ind_recibo_ult1
1020742,ind_recibo_ult1
1020744,ind_recibo_ult1
1020748,ind_recibo_ult1
1020725,ind_cco_fin_ult1
1020304,ind_dela_fin_ult1
1020298,ind_cco_fin_ult1
1020293,ind_recibo_ult1
1019852,ind_cco_fin_ult1
1019853,ind_recibo_ult1
1019854,ind_cco_fin_ult1
1019855,ind_recibo_ult1
1019862,ind_cco_fin_ult1
1019864,ind_recibo_ult1
1019866,ind_ctop_fin_ult1
1019870,ind_cco_fin_ult1
1019872,ind_tjcr_fin_ult1
1019874,ind_cco_fin_ult1
1019875,ind_ctop_fin_ult1
1019877,ind_cco_fin_ult1
1019879,ind_ctop_fin_ult1
1019883,ind_recibo_ult1
1019884,ind_reca_fin_ult1
1019851,ind_tjcr_fin_ult1
1019886,ind_recibo_ult1
1019848,ind_recibo_ult1
1019843,ind_ctop_fin_ult1
1019806,ind_ctop_fin_ult1
1019807,ind_recibo_ult1
1019808,ind_recibo_ult1
1019809,ind_ctop_fin_ult1
1019814,ind_recibo_ult1
1019815,ind_ctop_fin_ult1
1019817,ind_ctop_fin_ult1
1019818,ind_ctop_fin_ult1
1019826,ind_ctop_fin_ult1
1019832,ind_cno_fin_ult1
1019834,ind_cco_fin_ult1
1019835,ind_dela_fin_ult1
1019836,ind_tjcr_fin_ult1
1019838,ind_recibo_ult1
1019841,ind_cco_fin_ult1
1019846,ind_ctop_fin_ult1
1019805,ind_dela_fin_ult1
1019887,ind_cco_fin_ult1
1019892,ind_ctop_fin_ult1
1019933,ind_recibo_ult1
1019934,ind_recibo_ult1
1019936,ind_ctop_fin_ult1
